award_id,organization,year,award_category,award,result,person,role,character,episode_id,season,episode
197,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Character Voice-Over Performance,Nominee,Tress MacNeille,Blonde Woman in Book Club,Shauna,S26-E14,26.0,14.0
197,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Character Voice-Over Performance,Nominee,Tress MacNeille,Laney Fontaine,Shauna,S26-E14,26.0,14.0
197,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Character Voice-Over Performance,Nominee,Tress MacNeille,Mrs. Muntz,Shauna,S26-E14,26.0,14.0
197,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Character Voice-Over Performance,Nominee,Tress MacNeille,Shauna,Shauna,S26-E14,26.0,14.0
197,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Character Voice-Over Performance,Nominee,Tress MacNeille,Blonde Woman in Book Club,Mrs. Muntz,S26-E14,26.0,14.0
197,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Character Voice-Over Performance,Nominee,Tress MacNeille,Laney Fontaine,Mrs. Muntz,S26-E14,26.0,14.0
197,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Character Voice-Over Performance,Nominee,Tress MacNeille,Mrs. Muntz,Mrs. Muntz,S26-E14,26.0,14.0
197,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Character Voice-Over Performance,Nominee,Tress MacNeille,Shauna,Mrs. Muntz,S26-E14,26.0,14.0
198,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Sound Mixing for a Comedy or Drama Series (Half-Hour) and Animation,Nominee,Tara A. Paul,re-recording mixer,,S26-E6,26.0,6.0
199,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Sound Mixing for a Comedy or Drama Series (Half-Hour) and Animation,Nominee,Mark Linden,re-recording mixer,,S26-E6,26.0,6.0
200,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Sound Mixing for a Comedy or Drama Series (Half-Hour) and Animation,Nominee,Fox Network,,,S26-E6,26.0,6.0
201,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,developer,,S26-E4,26.0,4.0
201,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,executive creative consultant,,S26-E4,26.0,4.0
201,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,executive producer,,S26-E4,26.0,4.0
202,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,character designer,,S26-E4,26.0,4.0
202,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,creative consultant,,S26-E4,26.0,4.0
202,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,creator,,S26-E4,26.0,4.0
202,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,developer,,S26-E4,26.0,4.0
202,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,executive producer,,S26-E4,26.0,4.0
203,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Al Jean,executive producer,,S26-E4,26.0,4.0
204,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Selman,executive producer,,S26-E4,26.0,4.0
205,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,John Frink,executive producer,,S26-E4,26.0,4.0
206,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Kevin Curran,co-executive producer,,S26-E4,26.0,4.0
207,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,J. Stewart Burns,co-executive producer,,S26-E4,26.0,4.0
208,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Michael Price,co-executive producer,,S26-E4,26.0,4.0
209,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Bill Odenkirk,co-executive producer,,S26-E4,26.0,4.0
210,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Marc Wilmore,co-executive producer,,S26-E4,26.0,4.0
211,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Joel H. Cohen,co-executive producer,,S26-E4,26.0,4.0
212,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Rob LaZebnik,co-executive producer,,S26-E4,26.0,4.0
213,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Jeff Westbrook,co-executive producer,,S26-E4,26.0,4.0
214,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Brian Kelley,co-executive producer,,S26-E4,26.0,4.0
215,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Larina Jean Adamson,supervising producer,,S26-E4,26.0,4.0
216,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Tom Klein,animation producer,,S26-E4,26.0,4.0
217,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Stephanie Gillis,writer,,S26-E4,26.0,4.0
218,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Matthew Faughnan,character designer,,S26-E4,26.0,4.0
218,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Matthew Faughnan,director,,S26-E4,26.0,4.0
218,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Matthew Faughnan,storyboard artist,,S26-E4,26.0,4.0
219,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Mike B. Anderson,supervising director,,S26-E4,26.0,4.0
220,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Chris Clements,assistant director,,S26-E4,26.0,4.0
221,Primetime Emmy Awards,2015,Primetime Emmy,Outstanding Animated Program,Nominee,Scott Brutz,lead animation timer,,S26-E4,26.0,4.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Jasper,Kent Brockman,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Kent Brockman,Kent Brockman,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Lenny Leonard Leonard,Kent Brockman,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Mr. Burns,Kent Brockman,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Ned Flanders,Kent Brockman,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Rainier Wolfcastle,Kent Brockman,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Reverend Lovejoy,Kent Brockman,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Seymour Skinner,Kent Brockman,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Waylon Smithers,Kent Brockman,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Jasper,Mr. Burns,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Kent Brockman,Mr. Burns,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Lenny Leonard Leonard,Mr. Burns,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Mr. Burns,Mr. Burns,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Ned Flanders,Mr. Burns,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Rainier Wolfcastle,Mr. Burns,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Reverend Lovejoy,Mr. Burns,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Seymour Skinner,Mr. Burns,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Waylon Smithers,Mr. Burns,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Jasper,Smithers,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Kent Brockman,Smithers,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Lenny Leonard Leonard,Smithers,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Mr. Burns,Smithers,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Ned Flanders,Smithers,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Rainier Wolfcastle,Smithers,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Reverend Lovejoy,Smithers,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Seymour Skinner,Smithers,S25-E3,25.0,3.0
222,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Harry Shearer,Waylon Smithers,Smithers,S25-E3,25.0,3.0
223,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Fox Network,,Kent Brockman,S25-E3,25.0,3.0
223,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Fox Network,,Mr. Burns,S25-E3,25.0,3.0
223,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Character Voice-Over Performance,Winner,Fox Network,,Smithers,S25-E3,25.0,3.0
224,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Individual Achievement in Animation,Winner,Charles Ragins,background designer,,S25-E2,25.0,2.0
225,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Individual Achievement in Animation,Winner,Fox Network,,,S25-E2,25.0,2.0
226,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Individual Achievement in Animation,Winner,Dima Malanitchev,color design director,,S25-E2,25.0,2.0
227,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Individual Achievement in Animation,Winner,Fox Network,,,S25-E2,25.0,2.0
228,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Sound Mixing for a Comedy or Drama Series (Half-Hour) and Animation,Nominee,Mark Linden,re-recording mixer,,S25-E10,25.0,10.0
229,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Sound Mixing for a Comedy or Drama Series (Half-Hour) and Animation,Nominee,Tara A. Paul,re-recording mixer,,S25-E10,25.0,10.0
230,Primetime Emmy Awards,2014,Primetime Emmy,Outstanding Sound Mixing for a Comedy or Drama Series (Half-Hour) and Animation,Nominee,Fox Network,,,S25-E10,25.0,10.0
231,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Individual Achievement in Animation,Winner,Paul Wee,lead character layout artist,,S24-E2,24.0,2.0
232,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,developer,,S24-E2,24.0,2.0
232,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,executive creative consultant,,S24-E2,24.0,2.0
232,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,executive producer,,S24-E2,24.0,2.0
233,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,character designer,,S24-E2,24.0,2.0
233,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,creative consultant,,S24-E2,24.0,2.0
233,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,creator,,S24-E2,24.0,2.0
233,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,developer,,S24-E2,24.0,2.0
233,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,executive producer,,S24-E2,24.0,2.0
234,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Al Jean,executive producer,,S24-E2,24.0,2.0
235,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Selman,executive producer,,S24-E2,24.0,2.0
236,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,John Frink,executive producer,,S24-E2,24.0,2.0
237,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Kevin Curran,co-executive producer,,S24-E2,24.0,2.0
238,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,J. Stewart Burns,co-executive producer,,S24-E2,24.0,2.0
239,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Michael Price,co-executive producer,,S24-E2,24.0,2.0
240,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Bill Odenkirk,co-executive producer,,S24-E2,24.0,2.0
241,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Marc Wilmore,co-executive producer,,S24-E2,24.0,2.0
242,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Joel H. Cohen,co-executive producer,,S24-E2,24.0,2.0
243,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Rob LaZebnik,co-executive producer,,S24-E2,24.0,2.0
244,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Warburton,co-executive producer,,S24-E2,24.0,2.0
245,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Jeff Westbrook,co-executive producer,,S24-E2,24.0,2.0
246,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Tom Klein,animation producer,,S24-E2,24.0,2.0
247,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Mike B. Anderson,supervising director,,S24-E2,24.0,2.0
248,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Peter Gomez,assistant director,,S24-E2,24.0,2.0
249,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Richard Gasparian,lead animation timer,,S24-E2,24.0,2.0
250,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Steven Dean Moore,director,,S24-E2,24.0,2.0
250,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Steven Dean Moore,storyboard artist,,S24-E2,24.0,2.0
251,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,David Mandel,writer,,S24-E2,24.0,2.0
252,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Brian Kelley,co-executive producer,,S24-E2,24.0,2.0
252,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Brian Kelley,writer,,S24-E2,24.0,2.0
253,Primetime Emmy Awards,2013,Primetime Emmy,Outstanding Animated Program,Nominee,Fox Network,,,S24-E2,24.0,2.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Chief Wiggum,Carl,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Comic Book Guy,Carl,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Duffman,Carl,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Julio,Carl,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Kirk Van Houten,Carl,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Mexican Duffman,Carl,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Moe Szyslak,Carl,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Monk #1,Carl,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Persian Trader,Carl,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Sponge,Carl,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Chief Wiggum,Chief Wiggum,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Comic Book Guy,Chief Wiggum,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Duffman,Chief Wiggum,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Julio,Chief Wiggum,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Kirk Van Houten,Chief Wiggum,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Mexican Duffman,Chief Wiggum,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Moe Szyslak,Chief Wiggum,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Monk #1,Chief Wiggum,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Persian Trader,Chief Wiggum,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Sponge,Chief Wiggum,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Chief Wiggum,Comic Book Guy,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Comic Book Guy,Comic Book Guy,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Duffman,Comic Book Guy,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Julio,Comic Book Guy,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Kirk Van Houten,Comic Book Guy,S23-E12,23.0,12.0
254,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Mexican Duffman,Comic Book Guy,S23-E12,23.0,12.0
